ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Complain,Z_CostContact,Z_Revenue,Age,Children,HouseholdSize,CustomerTenure,TotalSpend,TotalPurchases,DealsPurchases,WebVisitIntensity,WebShare,CatalogShare,StoreShare,CampaignAcceptance,cluster,pc1,pc2,segment
10091,1975,Master,Together,38102.0,1,1,2014-04-27,55,108,21,79,1,41,67,4,1,1,3,5,0,0,0,0,0,0,0,3,11,40,2,4,249.0,317.0,5,4,5,0.2,0.2,0.6,0,1,2.353750057703209,0.7979350591644391,Digital Enthusiasts
10092,1980,Graduation,Divorced,81075.0,1,0,2012-02-19,31,318,25,357,152,181,59,1,4,1,11,4,0,0,0,0,0,1,0,3,11,35,1,2,1047.0,1092.0,16,1,4,0.25,0.0625,0.6875,1,0,-0.5380523999090968,1.1405411509212624,High-Value Loyalists
10093,1966,2n Cycle,Divorced,68702.0,1,0,2012-08-27,45,736,20,214,13,48,152,3,12,1,11,5,0,0,0,1,0,0,0,3,11,49,1,2,857.0,1183.0,24,3,5,0.5,0.041666666666666664,0.4583333333333333,1,0,-0.2645140058592975,-0.05506138720188451,High-Value Loyalists
10094,1980,2n Cycle,Together,71243.0,0,0,2013-12-24,68,226,77,308,269,241,587,2,14,5,8,10,1,0,0,0,1,0,0,3,11,35,0,2,373.0,1708.0,27,2,10,0.5185185185185185,0.18518518518518517,0.2962962962962963,2,0,-0.6808308741959983,-0.9884184343827337,High-Value Loyalists
10095,1977,Graduation,Single,40861.0,0,2,2013-02-05,63,46,29,32,26,14,31,7,1,0,3,5,0,0,0,0,0,0,0,3,11,38,2,3,695.0,178.0,4,7,5,0.25,0.0,0.75,0,1,2.2909708203798025,1.6666897439786077,Digital Enthusiasts
10096,1963,Graduation,Divorced,74730.0,0,1,2012-07-09,59,453,134,352,20,40,52,1,4,5,9,6,0,1,0,0,0,0,0,3,11,52,1,2,906.0,1051.0,18,1,6,0.2222222222222222,0.2777777777777778,0.5,1,0,-0.27071453519763167,0.3386664536341075,High-Value Loyalists
10097,1967,Master,Married,130117.49999999999,0,0,2013-09-05,27,350,760,283,87,512,49,0,11,5,16,2,0,1,0,0,0,0,0,3,11,48,0,2,483.0,2041.0,32,0,2,0.34375,0.15625,0.5,1,0,-2.3928973407173983,0.0971664715180743,High-Value Loyalists
10098,1952,Graduation,Together,109291.0,0,0,2013-08-10,36,350,146,241,251,175,290,0,9,3,11,1,0,0,0,1,0,0,0,3,11,63,0,2,509.0,1453.0,23,0,1,0.391304347826087,0.13043478260869565,0.4782608695652174,1,0,-1.8170781955457835,0.18975832532171338,High-Value Loyalists
10099,1965,Master,Divorced,37909.0,0,1,2013-08-03,40,545,62,264,27,5,164,0,8,3,8,4,1,0,0,0,0,0,0,3,11,50,1,2,516.0,1067.0,19,0,4,0.42105263157894735,0.15789473684210525,0.42105263157894735,1,0,-0.22964056827023183,-0.14356992518212183,High-Value Loyalists
10100,1949,Basic,Divorced,56859.0,0,0,2012-12-12,52,512,84,131,12,42,94,2,4,5,5,6,0,0,0,0,0,0,0,3,11,66,0,1,750.0,875.0,14,2,6,0.2857142857142857,0.35714285714285715,0.35714285714285715,0,0,-0.804869251367637,-0.0793394257079508,High-Value Loyalists
10101,1955,PhD,Together,47745.0,0,1,2013-11-24,52,150,22,76,30,14,21,2,1,1,5,3,0,0,0,0,0,0,0,3,11,60,1,3,403.0,313.0,7,2,3,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,1,0.8986523876707229,1.6802436900468596,Digital Enthusiasts
10102,1977,Graduation,Divorced,82676.0,0,0,2012-08-05,40,1199,79,343,83,282,288,3,10,10,13,5,0,1,0,0,0,0,0,3,11,38,0,1,879.0,2274.0,33,3,5,0.30303030303030304,0.30303030303030304,0.3939393939393939,1,0,-1.9381295493943542,-0.33512795187282474,High-Value Loyalists
10103,1956,Graduation,Single,47747.0,0,0,2012-12-07,15,198,35,42,18,32,25,2,1,1,3,5,1,0,0,0,0,0,0,3,11,59,0,1,755.0,350.0,5,2,5,0.2,0.2,0.6,1,0,-0.6667862866426805,1.2004965179693483,High-Value Loyalists
10104,1981,Graduation,Single,47970.0,0,2,2014-03-21,33,167,4,72,22,2,12,5,5,2,1,12,0,0,1,0,0,0,0,3,11,34,2,3,286.0,279.0,8,5,12,0.625,0.25,0.125,1,1,2.06040298216819,-1.9704524642228294,Digital Enthusiasts
10105,1963,Graduation,Widow,45747.0,1,2,2012-10-26,84,140,34,64,25,11,49,3,7,1,1,5,0,0,0,0,0,0,0,3,11,52,3,4,797.0,323.0,9,3,5,0.7777777777777778,0.1111111111111111,0.1111111111111111,0,1,2.7558772197788772,-2.095792084371101,Digital Enthusiasts
10106,1984,Master,Together,108733.0,1,0,2012-04-19,68,384,121,128,88,43,49,5,5,0,6,4,0,0,1,0,1,0,0,3,11,31,1,3,987.0,813.0,11,5,4,0.45454545454545453,0.0,0.5454545454545454,2,1,0.5221570070289735,0.2427477527327189,Digital Enthusiasts
10107,1978,Graduation,Together,55946.0,0,0,2013-03-28,0,404,90,465,107,116,107,2,7,4,14,2,0,0,1,0,1,0,0,3,11,37,0,2,644.0,1289.0,25,2,2,0.28,0.16,0.56,2,0,-1.2447390393473992,0.5169369555174107,High-Value Loyalists
10108,1976,PhD,Single,81315.0,0,0,2013-08-30,15,388,13,234,14,223,375,1,6,12,6,5,0,0,0,0,0,0,0,3,11,39,0,1,489.0,1247.0,24,1,5,0.25,0.5,0.25,0,0,-1.7480281215612874,-0.9689724585443319,High-Value Loyalists
10109,1941,PhD,Divorced,48912.0,0,0,2013-07-25,35,132,19,245,234,142,33,4,7,4,7,5,0,0,0,0,0,0,0,3,11,74,0,1,525.0,805.0,18,4,5,0.3888888888888889,0.2222222222222222,0.3888888888888889,0,0,-0.7384075889817816,0.11460300384196478,High-Value Loyalists
10110,1968,Graduation,Divorced,58930.0,1,0,2012-08-19,43,1200,231,150,48,30,60,1,13,5,11,5,1,0,1,0,0,1,0,3,11,47,1,2,865.0,1719.0,29,1,5,0.4482758620689655,0.1724137931034483,0.3793103448275862,3,0,-0.771457950780741,-0.572773575935089,High-Value Loyalists
10111,1967,Master,Widow,75325.0,0,0,2014-06-14,26,714,180,434,213,337,230,0,16,5,15,3,0,1,0,0,0,1,0,3,11,48,0,1,205.34,2108.0,36,0,3,0.4444444444444444,0.1388888888888889,0.4166666666666667,2,0,-2.4305158824772746,-0.24297810627679964,High-Value Loyalists
10112,1987,Master,Married,37407.0,0,1,2013-10-27,52,148,1,138,164,43,75,3,6,6,6,3,0,0,0,0,0,0,0,3,11,28,1,3,431.0,569.0,18,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,0.852545803422268,-0.6854729279299931,Digital Enthusiasts
10113,1959,Graduation,Divorced,34836.0,1,1,2013-06-12,28,81,21,13,45,13,21,4,2,1,2,4,0,0,0,0,0,1,0,3,11,56,2,3,568.0,194.0,5,4,4,0.4,0.2,0.4,1,1,1.6514649794775724,-0.21267430589945444,Digital Enthusiasts
10114,1969,PhD,Married,96900.0,0,0,2013-10-28,35,798,99,888,124,233,213,1,7,11,16,3,0,1,1,0,0,0,0,3,11,46,0,2,430.0,2355.0,34,1,3,0.20588235294117646,0.3235294117647059,0.47058823529411764,2,0,-2.0604372064198286,0.02987517564801779,High-Value Loyalists
10115,1962,Graduation,Widow,47115.0,1,0,2013-11-21,44,101,33,388,26,41,37,4,4,1,2,4,1,0,1,0,1,0,0,3,11,53,1,2,406.0,626.0,7,4,4,0.5714285714285714,0.14285714285714285,0.2857142857142857,3,1,0.44967649445397756,-0.8298491200904518,Digital Enthusiasts
10116,1986,Master,Married,55961.0,1,1,2013-06-01,41,27,9,22,1,5,36,2,6,2,2,11,0,0,0,0,0,0,0,3,11,29,2,4,579.0,142.34,10,2,11,0.6,0.2,0.2,0,1,2.210968201300749,-1.728582934029354,Digital Enthusiasts
10117,1977,2n Cycle,Married,38102.0,1,1,2014-04-12,67,103,11,211,19,39,67,2,4,5,6,6,0,0,0,0,0,0,0,3,11,38,2,4,264.0,450.0,15,2,6,0.26666666666666666,0.3333333333333333,0.4,0,1,2.0125584197901265,-0.3697439465246417,Digital Enthusiasts
10118,1989,Master,Widow,84149.0,1,1,2012-09-14,32,501,70,486,20,113,22,0,7,2,8,8,0,0,0,0,0,0,0,3,11,26,2,3,839.0,1212.0,17,0,8,0.4117647058823529,0.11764705882352941,0.47058823529411764,0,1,0.500990996618351,-0.3204117680998192,Digital Enthusiasts
10119,1976,Graduation,Together,40040.0,1,1,2012-01-04,55,56,23,52,46,24,5,9,1,1,2,8,0,0,0,0,0,0,0,3,11,39,2,4,1086.6599999999999,206.0,4,9,8,0.25,0.25,0.5,0,1,3.0870477913399688,0.24971167178294562,Digital Enthusiasts
10120,1966,Graduation,Together,44830.0,0,1,2013-06-11,87,157,95,98,19,4,36,4,2,1,5,5,0,0,0,0,0,0,0,3,11,49,1,3,569.0,409.0,8,4,5,0.25,0.125,0.625,0,1,1.4526297137696333,1.1263261470491293,Digital Enthusiasts
10121,1975,Basic,Divorced,40183.0,1,1,2012-08-16,59,88,26,40,9,3,52,5,3,0,7,8,0,0,0,0,0,0,0,3,11,40,2,3,868.0,218.0,10,5,8,0.3,0.0,0.7,0,1,2.0820114600781574,1.306992216655291,Digital Enthusiasts
10122,1964,Master,Married,118341.0,0,0,2014-01-11,70,573,23,420,104,140,202,0,11,4,5,2,0,1,0,0,1,0,0,3,11,51,0,2,355.0,1462.0,20,0,2,0.55,0.2,0.25,2,0,-1.5841049220965011,-1.154166306506599,High-Value Loyalists
10123,1983,Graduation,Single,65731.0,0,0,2012-01-03,0,724,154,187,1,151,100,2,3,5,8,4,0,0,0,0,0,0,0,3,11,32,0,1,1086.6599999999999,1317.0,16,2,4,0.1875,0.3125,0.5,0,0,-1.4588445287048228,0.3413867960149233,High-Value Loyalists
10124,1966,PhD,Together,99388.0,0,0,2013-12-08,27,2108,267,796,388,118,62,2,33,9,21,1,1,0,0,0,0,0,0,3,11,49,0,2,389.0,3733.2199999999975,58,2,1,0.5238095238095238,0.14285714285714285,0.3333333333333333,1,0,-3.0209795203828755,-0.9806670687065048,High-Value Loyalists
10125,1962,Graduation,Together,69941.0,0,0,2014-03-24,13,814,173,709,228,45,162,2,23,0,12,7,0,1,0,0,0,0,0,3,11,53,0,2,283.0,2131.0,35,2,7,0.6571428571428571,0.0,0.34285714285714286,1,0,-1.4543468641857116,-0.7719293719043404,High-Value Loyalists
10126,1980,2n Cycle,Married,61358.0,1,0,2014-04-14,17,324,129,674,48,125,19,1,3,15,6,4,0,0,0,0,1,0,0,3,11,35,1,3,262.0,1319.0,24,1,4,0.125,0.625,0.25,1,0,-0.24200649293046697,-1.1626729895135235,High-Value Loyalists
10127,1963,Graduation,Together,97593.0,0,0,2012-12-14,13,400,222,1166,140,84,253,1,18,11,7,2,0,0,0,0,0,0,0,3,11,52,0,2,748.0,2265.0,36,1,2,0.5,0.3055555555555556,0.19444444444444445,0,0,-2.1656448368899928,-1.530118377537916,High-Value Loyalists
10128,1979,Graduation,Single,130117.49999999999,0,0,2014-01-05,48,1295,591,410,126,85,59,2,15,5,22,3,0,0,0,0,0,1,0,3,11,36,0,1,361.0,2566.0,42,2,3,0.35714285714285715,0.11904761904761904,0.5238095238095238,1,0,-2.847962338834625,0.20609864224140925,High-Value Loyalists
10129,1959,Graduation,Divorced,36000.0,0,1,2013-06-06,49,85,6,69,5,1,8,1,0,0,0,16,0,0,0,0,0,0,0,3,11,56,1,2,574.0,174.0,2,1,16,0.0,0.0,0.0,0,1,1.3148629425721292,-0.20376291650843795,Digital Enthusiasts
10130,1970,Graduation,Married,97876.0,0,0,2012-01-21,2,780,26,395,395,356,474,1,13,10,13,0,1,1,1,0,0,0,0,3,11,45,0,2,1076.0,2426.0,36,1,0,0.3611111111111111,0.2777777777777778,0.3611111111111111,3,0,-2.531528940874675,-0.7459798647212066,High-Value Loyalists
10131,1945,PhD,Divorced,66873.0,1,0,2013-03-11,66,191,42,87,41,61,48,3,3,4,4,3,0,0,0,0,0,0,0,3,11,70,1,2,661.0,470.0,11,3,3,0.2727272727272727,0.36363636363636365,0.36363636363636365,0,1,0.24731510101140475,-0.10378802031804601,Digital Enthusiasts
10132,1972,Master,Married,47734.0,1,1,2013-10-07,31,120,47,91,1,16,41,6,0,0,0,4,0,0,0,0,0,0,0,3,11,43,2,4,451.0,316.0,2,6,4,0.0,0.0,0.0,0,1,2.365626134071834,-0.47642759575958016,Digital Enthusiasts
10133,1973,Master,Divorced,65152.0,0,1,2013-11-08,74,356,22,506,59,43,69,4,8,2,8,2,0,1,1,1,0,0,0,3,11,42,1,2,419.0,1055.0,18,4,2,0.4444444444444444,0.1111111111111111,0.4444444444444444,3,0,-0.017675205572189805,-0.0653937945559464,High-Value Loyalists
10134,1966,Graduation,Together,27096.26,1,1,2012-12-07,29,187,59,60,12,6,14,8,3,2,2,4,0,1,0,0,1,1,0,3,11,49,2,4,755.0,338.0,7,8,4,0.42857142857142855,0.2857142857142857,0.2857142857142857,3,1,2.48128315390228,-0.9785592058522482,Digital Enthusiasts
10135,1970,Master,Widow,99798.0,0,0,2012-11-27,21,988,180,128,357,134,201,0,4,17,10,3,0,0,1,0,1,0,0,3,11,45,0,1,765.0,1988.0,31,0,3,0.12903225806451613,0.5483870967741935,0.3225806451612903,2,0,-2.6170309008695494,-0.6478359147473829,High-Value Loyalists
10136,1945,Master,Divorced,33360.0,1,1,2013-08-05,94,85,27,29,5,2,44,2,1,2,2,2,0,0,0,0,0,0,0,3,11,70,2,3,514.0,192.0,5,2,2,0.2,0.4,0.4,0,1,1.749964000766506,0.09637975103297024,Digital Enthusiasts
10137,1984,PhD,Single,87215.0,1,0,2012-01-11,30,571,12,505,2,39,101,2,7,4,7,4,0,0,0,0,0,0,0,3,11,31,1,2,1086.0,1230.0,18,2,4,0.3888888888888889,0.2222222222222222,0.3888888888888889,0,0,-0.5333396663862996,-0.5190751123216255,High-Value Loyalists
10138,1965,PhD,Married,39310.0,1,1,2014-02-04,67,80,32,39,85,88,33,6,1,1,1,4,0,0,0,0,0,0,0,3,11,50,2,4,331.0,357.0,3,6,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,2.5903837057492884,-0.5489561355916214,Digital Enthusiasts
10139,1970,Graduation,Widow,109919.0,0,0,2012-11-19,25,870,344,429,461,136,10,2,13,13,10,6,0,0,0,0,0,1,0,3,11,45,0,1,773.0,2250.0,36,2,6,0.3611111111111111,0.3611111111111111,0.2777777777777778,1,0,-2.4295649214396158,-1.0134382232161707,High-Value Loyalists
10140,1975,2n Cycle,Widow,54270.0,0,0,2013-06-09,37,660,54,310,13,47,22,2,6,8,4,7,0,0,0,0,0,0,0,3,11,40,0,1,571.0,1106.0,18,2,7,0.3333333333333333,0.4444444444444444,0.2222222222222222,0,0,-0.9330836128514721,-1.0414053952708318,High-Value Loyalists
10141,1981,Graduation,Married,47650.0,0,0,2013-02-27,19,559,11,805,274,204,294,1,7,12,11,6,0,0,0,0,1,0,0,3,11,34,0,2,673.0,2147.0,30,1,6,0.23333333333333334,0.4,0.36666666666666664,1,0,-1.2829703720724783,-0.5310732566907574,High-Value Loyalists
10142,1953,Master,Single,54784.0,1,1,2012-12-25,61,300,94,171,30,15,87,4,5,3,6,4,1,1,0,0,0,0,0,3,11,62,2,3,737.0,697.0,14,4,4,0.35714285714285715,0.21428571428571427,0.42857142857142855,2,1,1.2410707368289846,-0.08842843708447501,Digital Enthusiasts
10143,1980,Graduation,Widow,37745.0,0,1,2012-12-30,87,198,16,54,5,47,10,6,2,1,5,5,0,0,0,0,0,0,0,3,11,35,1,2,732.0,330.0,8,6,5,0.25,0.125,0.625,0,1,1.2936720607875971,1.1492549599333843,Digital Enthusiasts
10144,1976,Graduation,Divorced,58914.0,1,0,2013-11-30,0,899,117,279,157,129,129,2,4,5,18,3,1,0,0,0,0,0,0,3,11,39,1,2,397.0,1710.0,27,2,3,0.14814814814814814,0.18518518518518517,0.6666666666666666,1,0,-0.9309706370757521,1.0877465833481046,High-Value Loyalists
10145,1977,Graduation,Widow,66110.0,1,0,2012-09-02,17,491,291,228,89,44,176,1,3,2,11,5,0,0,0,0,0,0,0,3,11,38,1,2,851.0,1319.0,16,1,5,0.1875,0.125,0.6875,0,0,-0.4674406596131639,1.2229254965349188,High-Value Loyalists
10146,1982,Basic,Widow,113055.0,1,1,2014-05-05,25,359,58,227,34,98,41,1,4,4,9,3,0,0,0,0,0,0,0,3,11,33,2,3,241.0,817.0,17,1,3,0.23529411764705882,0.23529411764705882,0.5294117647058824,0,1,0.08111921419343442,0.16976229977588442,Digital Enthusiasts
10147,1972,PhD,Widow,44902.0,1,2,2012-03-27,38,18,6,42,31,6,7,4,1,0,0,5,1,0,0,0,1,0,0,3,11,43,3,4,1010.0,142.34,2,4,5,1.0,0.0,0.0,2,1,2.7481452755696862,-2.930907988331278,Digital Enthusiasts
10148,1976,Graduation,Together,80181.0,0,1,2013-01-12,52,449,202,100,5,199,5,1,5,6,7,2,0,1,0,1,0,0,0,3,11,39,1,3,719.0,960.0,18,1,2,0.2777777777777778,0.3333333333333333,0.3888888888888889,2,0,-0.08358567699137535,-0.4695078160866981,High-Value Loyalists
10149,1971,2n Cycle,Widow,106548.0,0,0,2012-01-26,14,1313,50,512,21,159,481,0,7,18,12,3,0,0,0,1,1,0,0,3,11,44,0,1,1071.0,2536.0,37,0,3,0.1891891891891892,0.4864864864864865,0.32432432432432434,2,0,-3.022147608415304,-0.7744187989275149,High-Value Loyalists
10150,1955,Graduation,Married,69905.0,1,0,2012-12-20,53,155,29,200,67,78,14,4,5,3,2,6,0,0,0,0,0,1,0,3,11,60,1,3,742.0,543.0,10,4,6,0.5,0.3,0.2,1,1,0.8984731557867515,-1.2981103751702086,Digital Enthusiasts
10151,1962,Master,Widow,50060.0,0,1,2014-03-30,84,506,59,191,27,33,24,2,14,1,4,6,0,0,0,0,0,0,0,3,11,53,1,2,277.0,840.0,19,2,6,0.7368421052631579,0.05263157894736842,0.21052631578947367,0,1,0.3999605789672201,-1.2805663237930944,Digital Enthusiasts
10152,1948,2n Cycle,Single,59672.0,0,0,2013-05-19,0,600,73,532,384,25,396,0,7,3,24,1,0,0,0,1,0,0,0,3,11,67,0,1,592.0,2010.0,34,0,1,0.20588235294117646,0.08823529411764706,0.7058823529411765,1,0,-2.484686692192571,1.5523589028236893,High-Value Loyalists
10153,1963,Master,Married,36593.0,1,1,2012-02-29,64,169,7,191,16,1,73,6,7,2,3,11,0,0,0,1,1,0,0,3,11,52,2,4,1037.0,457.0,12,6,11,0.5833333333333334,0.16666666666666666,0.25,2,1,2.6966277290520986,-1.2747151840180475,Digital Enthusiasts
10154,1964,Graduation,Divorced,105864.0,0,0,2013-09-05,25,719,95,134,32,431,288,0,10,4,15,2,0,1,1,1,0,0,0,3,11,51,0,1,483.0,1699.0,29,0,2,0.3448275862068966,0.13793103448275862,0.5172413793103449,3,0,-2.5747204213527257,0.32056799984297624,High-Value Loyalists
10155,1962,Basic,Widow,31300.0,1,2,2012-12-23,55,161,51,73,35,6,8,6,3,1,5,5,1,0,0,0,0,0,0,3,11,53,3,4,739.0,334.0,9,6,5,0.3333333333333333,0.1111111111111111,0.5555555555555556,1,1,2.9340663077382954,0.48099260038438163,Digital Enthusiasts
10156,1993,PhD,Widow,62747.0,1,0,2012-04-20,18,459,209,293,218,8,209,2,4,4,10,3,1,0,1,1,0,0,0,3,11,22,1,2,986.0,1396.0,18,2,3,0.2222222222222222,0.2222222222222222,0.5555555555555556,3,0,-0.6062615487933379,0.3283991138406841,High-Value Loyalists
10157,1992,Graduation,Married,33090.0,0,1,2012-03-11,49,273,23,90,5,25,80,6,3,1,7,12,0,0,0,0,0,0,0,3,11,23,1,3,1026.0,496.0,11,6,12,0.2727272727272727,0.09090909090909091,0.6363636363636364,0,1,1.8829347253322342,0.9012158334152487,Digital Enthusiasts
10158,1975,Master,Widow,51315.0,1,2,2013-01-30,57,69,4,31,26,5,12,3,1,0,3,4,0,0,0,0,0,1,0,3,11,40,3,4,701.0,147.0,4,3,4,0.25,0.0,0.75,1,1,2.5698390042297667,1.4153695859466606,Digital Enthusiasts
10159,1983,Graduation,Widow,44145.0,1,2,2012-04-10,53,76,8,76,34,32,8,1,8,0,2,8,0,0,0,0,0,0,0,3,11,32,3,4,996.0,234.0,10,1,8,0.8,0.0,0.2,0,1,2.5836929595561395,-1.8811764911406106,Digital Enthusiasts
10160,1968,Graduation,Widow,102526.0,0,0,2013-08-08,43,860,233,346,76,584,524,0,22,8,9,5,0,0,0,1,0,0,0,3,11,47,0,1,511.0,2623.0,39,0,5,0.5641025641025641,0.20512820512820512,0.23076923076923078,1,0,-2.6613493218842987,-1.3551580743716964,High-Value Loyalists
10161,1952,Master,Single,58884.0,1,0,2013-08-05,27,506,23,391,34,145,17,4,3,7,10,1,0,1,0,0,0,0,0,3,11,63,1,2,514.0,1116.0,20,4,1,0.15,0.35,0.5,1,0,-0.37226492923752885,0.5176331641128985,High-Value Loyalists
10162,1970,PhD,Widow,64518.0,0,0,2014-03-03,7,490,65,424,105,135,41,3,14,4,4,5,0,0,0,1,1,1,0,3,11,45,0,1,304.0,1260.0,22,3,5,0.6363636363636364,0.18181818181818182,0.18181818181818182,3,0,-1.4619513443854117,-1.495047640881289,High-Value Loyalists
10163,1976,PhD,Together,93627.0,0,0,2014-04-11,0,350,130,718,305,86,110,1,15,3,12,1,1,1,1,0,0,0,0,3,11,39,0,2,265.0,1699.0,30,1,1,0.5,0.1,0.4,3,0,-2.046466148463561,-0.5408610896708594,High-Value Loyalists
10164,1968,Master,Single,29981.0,0,1,2014-04-19,61,178,34,86,38,7,30,3,1,2,4,7,0,0,0,0,0,0,0,3,11,47,1,2,257.0,373.0,7,3,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,1,0.9589109094911187,0.9725983783532931,Digital Enthusiasts
10165,1977,2n Cycle,Together,41976.0,0,1,2012-11-09,54,361,367,555,142,127,49,0,4,8,17,6,0,0,0,0,0,0,0,3,11,38,1,3,783.0,1601.0,29,0,6,0.13793103448275862,0.27586206896551724,0.5862068965517241,0,1,0.061317181873416546,0.6291762555429008,Digital Enthusiasts
10166,1951,Graduation,Together,53585.0,0,0,2012-08-17,26,170,16,149,20,171,15,4,1,1,4,4,0,1,0,0,0,1,0,3,11,64,0,2,867.0,541.0,6,4,4,0.16666666666666666,0.16666666666666666,0.6666666666666666,2,0,-0.1438349778492641,1.5029085592685962,High-Value Loyalists
10167,1958,Graduation,Together,55481.0,0,0,2013-11-02,24,305,126,134,26,24,89,1,4,1,4,1,0,0,0,1,0,1,0,3,11,57,0,2,425.0,704.0,9,1,1,0.4444444444444444,0.1111111111111111,0.4444444444444444,2,0,-0.7264983046286554,0.11201341927581158,High-Value Loyalists
10168,1966,Graduation,Divorced,82784.0,0,0,2013-01-17,79,669,120,278,89,436,209,3,4,7,11,6,1,0,0,0,0,1,0,3,11,49,0,1,714.0,1801.0,22,3,6,0.18181818181818182,0.3181818181818182,0.5,2,0,-1.3242282071617801,0.47386203593019816,High-Value Loyalists
10169,1954,2n Cycle,Divorced,71201.0,0,0,2013-12-03,80,479,199,272,81,171,70,2,17,2,6,5,0,1,1,1,1,1,0,3,11,61,0,1,394.0,1272.0,25,2,5,0.68,0.08,0.24,5,0,-1.3473159498653766,-1.0921254491074674,High-Value Loyalists
10170,1963,Graduation,Widow,88978.0,0,1,2014-01-14,67,112,257,456,116,56,528,2,5,12,10,2,0,0,0,0,0,0,0,3,11,52,1,2,352.0,1525.0,27,2,2,0.18518518518518517,0.4444444444444444,0.37037037037037035,0,0,-0.7978326029838748,-0.30778851753983405,High-Value Loyalists
10171,1978,Graduation,Divorced,31124.0,0,1,2013-07-30,65,187,8,32,6,20,32,6,4,0,5,3,0,0,0,0,0,0,0,3,11,37,1,2,520.0,285.0,9,6,3,0.4444444444444444,0.0,0.5555555555555556,0,1,1.1289626549394185,0.699299905898974,Digital Enthusiasts
10172,1972,2n Cycle,Married,60578.0,0,0,2013-02-28,53,248,15,720,14,3,127,4,2,2,14,8,0,0,1,1,1,0,0,3,11,43,0,2,672.0,1127.0,18,4,8,0.1111111111111111,0.1111111111111111,0.7777777777777778,3,0,-0.2816717761187238,1.8705438311088463,High-Value Loyalists
10173,1954,Master,Single,57243.0,1,0,2014-02-20,45,231,140,125,64,123,83,2,5,2,7,2,0,1,0,1,0,1,0,3,11,61,1,2,315.0,766.0,14,2,2,0.35714285714285715,0.14285714285714285,0.5,3,0,-0.2025401227899637,0.3971137613778408,High-Value Loyalists
10174,1969,Graduation,Divorced,130117.49999999999,0,0,2013-04-02,0,651,205,365,88,155,354,1,8,11,9,2,1,0,0,0,0,1,0,3,11,46,0,1,639.0,1818.0,28,1,2,0.2857142857142857,0.39285714285714285,0.32142857142857145,2,0,-2.8591319425625277,-0.7592940505180834,High-Value Loyalists
10175,1961,Basic,Single,121005.0,0,0,2012-06-17,0,807,129,326,486,273,21,2,13,8,16,3,1,0,0,1,0,0,0,3,11,54,0,1,928.0,2042.0,37,2,3,0.35135135135135137,0.21621621621621623,0.43243243243243246,2,0,-2.8717999271502492,-0.1992826693221704,High-Value Loyalists
10176,1980,Graduation,Married,81310.0,0,1,2012-04-09,38,282,5,256,76,107,44,4,7,3,10,3,0,0,0,0,0,1,0,3,11,35,1,3,997.0,770.0,20,4,3,0.35,0.15,0.5,1,1,0.2773512362972446,0.0707578449588505,Digital Enthusiasts
10177,1975,PhD,Together,48119.0,0,0,2012-03-08,72,134,104,359,124,73,221,6,5,7,8,5,0,0,1,0,0,0,0,3,11,40,0,2,1029.0,1015.0,20,6,5,0.25,0.35,0.4,1,1,0.09757041050986591,-0.09353679097209641,Digital Enthusiasts
10178,1978,Graduation,Single,43580.0,1,0,2012-04-04,48,171,43,170,1,7,9,7,6,1,3,5,0,0,0,0,0,0,0,3,11,37,1,2,1002.0,401.0,10,7,5,0.6,0.1,0.3,0,1,1.0607514864781558,-0.8032104066534981,Digital Enthusiasts
10179,1961,PhD,Together,44495.0,0,1,2013-02-14,71,20,31,58,57,22,49,3,7,3,2,10,0,0,1,0,0,0,0,3,11,54,1,3,686.0,237.0,12,3,10,0.5833333333333334,0.25,0.16666666666666666,1,1,1.4587640156568387,-1.5143034391711148,Digital Enthusiasts
10180,1944,Graduation,Divorced,41725.0,0,0,2013-06-14,50,125,41,194,42,131,109,1,3,3,6,8,0,0,0,1,0,1,0,3,11,71,0,1,566.0,642.0,12,1,8,0.25,0.25,0.5,2,0,-0.6396670298076718,0.7082961937080952,High-Value Loyalists
10181,1938,Master,Divorced,49578.0,0,0,2013-04-25,58,289,261,455,47,108,161,5,5,5,12,3,0,0,0,0,1,1,0,3,11,77,0,1,616.0,1321.0,22,5,3,0.22727272727272727,0.22727272727272727,0.5454545454545454,2,0,-0.9673303294777391,0.994024877016682,High-Value Loyalists
10182,1972,PhD,Together,37138.0,1,1,2012-11-24,74,108,17,63,10,4,37,5,0,2,4,8,0,1,0,0,0,0,0,3,11,43,2,4,768.0,239.0,6,5,8,0.0,0.3333333333333333,0.6666666666666666,1,1,2.675335468047229,1.243787573670723,Digital Enthusiasts
